id,InYear,InMonth,InDay,intakedate,intakereason,animalname,breedname,speciesname,AgeYears,AgeMonths,AgeWeeks,animalage,sexname,OutYear,OutDay,OutMonth,movementdate,movementtype,returndate,returnedreason,DeadYear,DeadMonth,DeadDay,deceaseddate,deceasedreason,diedoffshelter,puttosleep
63332,2019,05,28,2019-05-28 13:20:14,Owner Deceased,Sadie,Rat Terrier/Mix,Dog,7,0,,7 years 0 months.,Female,2019,06,15,2019-06-15 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63341,2019,05,29,2019-05-29 10:13:06,Stray,Mitch,Beagle/Terrier,Dog,11,0,,11 years 0 months.,Male,2019,05,30,2019-05-30 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63351,2019,05,29,2019-05-29 14:09:36,Stray,Sadie,Labrador Retriever/Mix,Dog,,,,0 days.,Female,2019,05,29,2019-05-29 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63361,2019,05,30,2019-05-30 12:16:39,Stray,Mac,Husky,Dog,1,4,,1 year 4 months.,Male,2019,05,30,2019-05-30 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63365,2019,05,30,2019-05-30 13:01:29,Stray,Hank,Beagle,Dog,2,0,,2 years 0 months.,Male,2019,06,09,2019-06-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63385,2019,05,31,2019-05-31 11:16:13,Police Assist,Darby,Border Collie/Mix,Dog,11,0,,11 years 0 months.,Female,2019,05,31,2019-05-31 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63386,2019,05,31,2019-05-31 11:22:41,Police Assist,Dixie,Dachshund,Dog,11,0,,11 years 0 months.,Female,2019,05,31,2019-05-31 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63389,2019,05,31,2019-05-31 15:54:10,Unsuitable Accommodation,Princess,Chihuahua,Dog,4,0,,4 years 0 months.,Female,2019,06,07,2019-06-07 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63392,2019,05,31,2019-05-31 16:47:01,Stray,Sadie,Beagle,Dog,5,0,,5 years 0 months.,Female,2019,06,01,2019-06-01 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63402,2019,06,01,2019-06-01 12:03:51,Stray,Coraline,Bully Breed Mix,Dog,,,17,17 weeks.,Female,2019,06,10,2019-06-10 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63410,2019,06,01,2019-06-01 16:06:06,Stray,Coffee,Boxer/Mix,Dog,7,0,,7 years 0 months.,Female,2019,06,04,2019-06-04 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63411,2019,06,01,2019-06-01 16:41:40,Stray,Hades,Labrador Retriever/Bully Breed Mix,Dog,1,0,,1 year 0 months.,Male,2019,06,02,2019-06-02 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63414,2019,06,02,2019-06-02 13:53:14,Stray,Harley,Chow Chow,Dog,8,0,,8 years 0 months.,Male,2019,06,03,2019-06-03 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63419,2019,06,03,2019-06-03 12:23:23,Stray,Maddie,Great Pyrenees,Dog,3,0,,3 years 0 months.,Female,2019,06,08,2019-06-08 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63420,2019,06,03,2019-06-03 12:23:23,Stray,Maximus,Great Pyrenees,Dog,4,0,,4 years 0 months.,Male,2019,06,08,2019-06-08 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63421,2019,06,03,2019-06-03 12:59:10,Police Assist,Rocky,Jack Russell Terrier/Mix,Dog,15,0,,15 years 0 months.,Male,2019,06,04,2019-06-04 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63425,2019,06,03,2019-06-03 13:34:18,Landlord issues,Zoey,Boxer,Dog,1,1,,1 year 1 month.,Female,2019,06,23,2019-06-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63426,2019,06,03,2019-06-03 15:25:35,Unable to Afford,Nakita,Husky,Dog,1,2,,1 year 2 months.,Female,2019,07,30,2019-07-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63429,2019,06,03,2019-06-03 16:58:13,Incompatible with owner lifestyle,Aries,Bully Breed Mix/Labrador Retriever,Dog,3,2,,3 years 2 months.,Male,2019,07,01,2019-07-01 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63431,2019,06,04,2019-06-04 08:20:42,Stray,Meico,Rhodesian Ridgeback,Dog,6,11,,6 years 11 months.,Male,2019,06,04,2019-06-04 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63432,2019,06,04,2019-06-04 09:17:50,Stray,Marnie,Bully Breed Mix,Dog,4,1,,4 years 1 month.,Female,2019,07,25,2019-07-25 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63433,2019,06,04,2019-06-04 09:26:45,Police Assist,Sneegle,Shih Tzu/Mix,Dog,6,0,,6 years 0 months.,Male,2019,06,04,2019-06-04 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63438,2019,06,04,2019-06-04 14:55:55,Moving,Chloe,Labrador Retriever/Hound,Dog,,,13,13 weeks.,Female,2019,06,08,2019-06-08 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63442,2019,06,03,2019-06-03 15:25:35,Unable to Afford,Dany,Husky/Mix,Dog,,,9,9 weeks.,Female,2019,08,10,2019-08-10 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63443,2019,06,03,2019-06-03 15:25:35,Unable to Afford,John,Husky/Mix,Dog,,,9,9 weeks.,Male,2019,08,06,2019-08-06 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63444,2019,06,04,2019-06-04 21:24:53,Police Assist,Lucky,Bully Breed Mix/Mix,Dog,4,10,,4 years 10 months.,Male,2019,06,05,2019-06-05 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63445,2019,06,05,2019-06-05 09:02:42,Stray,Willow,Husky,Dog,,,26,26 weeks.,Female,2019,06,05,2019-06-05 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63450,2019,06,05,2019-06-05 13:32:42,Incompatible with owner lifestyle,Brutus,Bloodhound/Labrador Retriever,Dog,,,24,24 weeks.,Male,2019,06,09,2019-06-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63473,2019,06,06,2019-06-06 12:25:12,Stray,Buster,Jack Russell Terrier/Beagle,Dog,4,6,,4 years 6 months.,Male,2019,06,07,2019-06-07 00:00:00,Reclaimed,2019-06-07 00:00:00,Marriage/Relationship split,2019,07,22,2019-07-22 00:00:00,"UU - untreatable, unmanageable",0,1
63474,2019,06,07,2019-06-07 10:02:34,Stray,Bud,Beagle,Dog,2,1,,2 years 1 month.,Male,2019,07,06,2019-07-06 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63475,2019,06,07,2019-06-07 10:02:34,Stray,Zach,Beagle,Dog,2,1,,2 years 1 month.,Male,2019,07,06,2019-07-06 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63482,2019,06,08,2019-06-08 12:07:21,Litter relinquishment,Peaches,Irish Wolfhound/Great Pyrenees,Dog,1,6,,1 year 6 months.,Female,2019,07,09,2019-07-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63483,2019,06,08,2019-06-08 12:07:21,Litter relinquishment,Sasha,Border Collie/Great Pyrenees,Dog,,,8,8 weeks.,Female,2019,06,12,2019-06-12 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63484,2019,06,08,2019-06-08 12:07:21,Litter relinquishment,Nuzzle,Border Collie/Great Pyrenees,Dog,,,8,8 weeks.,Female,2019,06,13,2019-06-13 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63485,2019,06,08,2019-06-08 12:07:21,Litter relinquishment,Cuddle,Border Collie/Great Pyrenees,Dog,,,8,8 weeks.,Male,2019,06,13,2019-06-13 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63486,2019,06,08,2019-06-08 12:07:21,Litter relinquishment,Hug,Border Collie/Great Pyrenees,Dog,,,8,8 weeks.,Female,2019,06,12,2019-06-12 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63506,2019,06,08,2019-06-08 16:31:34,Stray,Cece,Cattle Dog/Mix,Dog,8,0,,8 years 0 months.,Female,2019,06,09,2019-06-09 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63507,2019,06,09,2019-06-09 14:05:33,Stray,Tater Tot,Beagle/Mix,Dog,2,2,,2 years 2 months.,Female,2019,08,03,2019-08-03 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63509,2019,06,10,2019-06-10 09:24:42,Stray,Bruiser,English Bulldog,Dog,2,0,,2 years 0 months.,Male,2019,06,20,2019-06-20 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63516,2019,06,10,2019-06-10 16:20:37,Incompatible with owner lifestyle,Xena,Mix,Dog,,,17,17 weeks.,Female,2019,06,15,2019-06-15 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63521,2019,06,11,2019-06-11 12:48:18,Moving,Phoenix,Labrador Retriever/Hound,Dog,,8,,8 months.,Male,2019,06,21,2019-06-21 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63522,2019,06,11,2019-06-11 12:51:55,Moving,Dixie,Labrador Retriever/Hound,Dog,3,1,,3 years 1 month.,Female,2019,06,29,2019-06-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63523,2019,06,11,2019-06-11 13:24:08,Incompatible with other pets,Loki,Husky,Dog,5,1,,5 years 1 month.,Male,2019,07,06,2019-07-06 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63524,2019,06,11,2019-06-11 13:28:52,Incompatible with other pets,Luna Lovegood,Husky,Dog,4,0,,4 years 0 months.,Female,2019,06,24,2019-06-24 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63533,2019,06,12,2019-06-12 14:30:06,Incompatible with owner lifestyle,Sissy,Terrier/Chihuahua,Dog,9,0,,9 years 0 months.,Female,2019,07,01,2019-07-01 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63534,2019,06,12,2019-06-12 14:35:02,Incompatible with owner lifestyle,Lilly,Poodle,Dog,9,0,,9 years 0 months.,Female,2019,06,28,2019-06-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63550,2019,06,13,2019-06-13 14:04:29,Stray,Victor,Boxer/Bully Breed Mix,Dog,1,1,,1 year 1 month.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63552,2019,06,13,2019-06-13 16:44:27,Incompatible with owner lifestyle,Buddro,Beagle/Bully Breed Mix,Dog,6,8,,6 years 8 months.,Male,2019,07,06,2019-07-06 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63559,2019,06,14,2019-06-14 12:27:45,Moving,Lucy Lou,Shih Tzu/Yorkshire Terrier,Dog,6,6,,6 years 6 months.,Female,2019,06,19,2019-06-19 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63560,2019,06,14,2019-06-14 12:27:45,Moving,Rex,Chihuahua,Dog,6,0,,6 years 0 months.,Male,2019,06,26,2019-06-26 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63565,2019,06,14,2019-06-14 18:04:35,Incompatible with owner lifestyle,Otis,Chihuahua,Dog,7,0,,7 years 0 months.,Male,2019,06,27,2019-06-27 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63566,2019,06,14,2019-06-14 18:35:07,Moving,King,Belgian Shepherd Malinois,Dog,1,3,,1 year 3 months.,Male,2019,06,29,2019-06-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63567,2019,06,14,2019-06-14 18:35:07,Moving,Kiko,Chihuahua,Dog,1,4,,1 year 4 months.,Male,2019,06,29,2019-06-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63578,2019,06,16,2019-06-16 13:10:35,Stray,Zarilus,Yellow Labrador Retriever/Mix,Dog,4,0,,4 years 0 months.,Male,2019,06,17,2019-06-17 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63580,2019,06,16,2019-06-16 14:37:05,Stray,Buddy,Maltese,Dog,1,2,,1 year 2 months.,Male,2019,06,23,2019-06-23 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63581,2019,06,16,2019-06-16 19:35:39,Stray,Noah,Labrador Retriever/Mix,Dog,15,0,,15 years 0 months.,Male,2019,06,18,2019-06-18 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63585,2019,06,17,2019-06-17 09:48:44,Stray,Nectarine,Shar Pei,Dog,,,12,12 weeks.,Male,2019,06,29,2019-06-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63586,2019,06,17,2019-06-17 11:00:45,Stray,Clevis,Cattle Dog,Dog,1,0,,1 year 0 months.,Male,2019,06,18,2019-06-18 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63594,2019,06,17,2019-06-17 15:16:12,Stray,Francis,Beagle/Mix,Dog,6,0,,6 years 0 months.,Female,2019,06,18,2019-06-18 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63596,2019,06,17,2019-06-17 16:11:29,Stray,Vinnie,Beagle,Dog,1,11,,1 year 11 months.,Male,2019,07,01,2019-07-01 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63601,2019,06,19,2019-06-19 12:06:34,Stray,Moira Rose,Walker Hound,Dog,3,2,,3 years 2 months.,Female,2019,08,13,2019-08-13 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63602,2019,06,19,2019-06-19 12:43:39,Stray,Walter,Husky,Dog,3,1,,3 years 1 month.,Male,2019,07,23,2019-07-23 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63607,2019,06,19,2019-06-19 17:19:59,Stray,Daphne,Shiba Inu/Mix,Dog,3,0,,3 years 0 months.,Female,2019,07,05,2019-07-05 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63608,2019,06,19,2019-06-19 17:19:59,Stray,Velma,Shiba Inu/Mix,Dog,,,18,18 weeks.,Female,2019,06,29,2019-06-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63609,2019,06,19,2019-06-19 17:19:59,Stray,Freddie,Shiba Inu/Mix,Dog,,,18,18 weeks.,Female,2019,06,30,2019-06-30 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63610,2019,06,19,2019-06-19 17:19:59,Stray,Shaggy,Shiba Inu/Mix,Dog,,,20,20 weeks.,Male,2019,06,28,2019-06-28 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63626,2019,06,20,2019-06-20 14:06:11,Moving,Bailey,Boxer,Dog,9,0,,9 years 0 months.,Female,2019,07,11,2019-07-11 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63629,2019,06,20,2019-06-20 15:11:43,Incompatible with owner lifestyle,Sergio,Shep Mix,Dog,,,14,14 weeks.,Male,2019,06,26,2019-06-26 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63636,2019,06,20,2019-06-20 16:25:10,Incompatible with owner lifestyle,Meatball,Labrador Retriever/Bully Breed Mix,Dog,,6,,6 months.,Male,2019,06,29,2019-06-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63637,2019,06,20,2019-06-20 16:48:38,Stray,Shadow,Shep Mix,Dog,4,0,,4 years 0 months.,Male,2019,06,20,2019-06-20 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63638,2019,06,21,2019-06-21 11:18:22,Stray,Pablo,Terrier/Mix,Dog,2,0,,2 years 0 months.,Male,2019,06,24,2019-06-24 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63643,2019,06,21,2019-06-21 13:50:36,Unable to Afford,Abby,Labrador Retriever,Dog,8,1,,8 years 1 month.,Female,2019,07,30,2019-07-30 00:00:00,Foster,2019-08-02 00:00:00,Stray,,,,,Court Order/ Legal,0,0
63643,2019,06,21,2019-06-21 13:50:36,Unable to Afford,Abby,Labrador Retriever,Dog,8,1,,8 years 1 month.,Female,2019,08,09,2019-08-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63645,2019,06,21,2019-06-21 14:27:02,Stray,Janie,Bluetick Coonhound,Dog,4,1,,4 years 1 month.,Female,2019,07,27,2019-07-27 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63647,2019,06,21,2019-06-21 14:32:10,Stray,Cowboy Bob,German Shepherd Dog,Dog,1,1,,1 year 1 month.,Male,2019,06,21,2019-06-21 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63652,2019,06,21,2019-06-21 15:37:19,Stray,Button,Shih Tzu,Dog,11,0,,11 years 0 months.,Male,2019,06,21,2019-06-21 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63653,2019,06,21,2019-06-21 17:57:54,Stray,Sparky,German Shorthaired Pointer,Dog,7,0,,7 years 0 months.,Female,2019,06,21,2019-06-21 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63654,2019,06,21,2019-06-21 18:11:54,Stray,Bri,Boston Terrier/Rat Terrier,Dog,4,0,,4 years 0 months.,Female,2019,06,21,2019-06-21 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63658,2019,06,22,2019-06-22 15:19:17,Incompatible with other pets,Nala,Husky/Labrador Retriever,Dog,,7,,7 months.,Female,2019,07,05,2019-07-05 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63659,2019,06,22,2019-06-22 17:05:27,Incompatible with owner lifestyle,Puppers,Labrador Retriever/Mix,Dog,,,17,17 weeks.,Female,2019,07,05,2019-07-05 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63661,2019,06,23,2019-06-23 09:45:38,Stray,Zerillous,Labrador Retriever,Dog,5,0,,5 years 0 months.,Male,2019,06,23,2019-06-23 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63662,2019,06,24,2019-06-24 11:28:30,Moving,Brody,Golden Retriever/Mix,Dog,9,0,,9 years 0 months.,Male,2019,06,29,2019-06-29 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63667,2019,06,24,2019-06-24 12:31:41,Stray,Skye,Border Collie/Terrier,Dog,1,0,,1 year 0 months.,Female,2019,06,24,2019-06-24 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63688,2019,06,24,2019-06-24 16:18:24,Incompatible with owner lifestyle,Future King,Bully Breed Mix,Dog,1,6,,1 year 6 months.,Male,2019,07,03,2019-07-03 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63692,2019,06,25,2019-06-25 08:41:03,Stray,Washington,Bully Breed Mix,Dog,1,1,,1 year 1 month.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63710,2019,06,25,2019-06-25 15:50:34,Incompatible with owner lifestyle,Boomer,Pomeranian,Dog,13,0,,13 years 0 months.,Male,2019,07,09,2019-07-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63721,2019,06,26,2019-06-26 11:09:45,Unable to Afford,Maggie,Rat Terrier/Miniature Pinscher,Dog,11,1,,11 years 1 month.,Female,2019,07,31,2019-07-31 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63726,2019,06,26,2019-06-26 12:25:12,Police Assist,Max,Beagle/Corgi,Dog,,,19,19 weeks.,Male,2019,07,05,2019-07-05 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63738,2019,06,26,2019-06-26 16:09:46,Stray,Harley,"Pekingese/Poodle, Miniature",Dog,1,0,,1 year 0 months.,Female,2019,06,27,2019-06-27 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63755,2019,06,27,2019-06-27 15:18:11,Stray,Lucy,Chihuahua/Miniature Pinscher,Dog,6,10,,6 years 10 months.,Female,2019,06,27,2019-06-27 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63776,2019,06,28,2019-06-28 14:51:00,Unable to Afford,Zoey,Scottish Terrier,Dog,9,10,,9 years 10 months.,Female,2019,07,05,2019-07-05 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63779,2019,06,28,2019-06-28 18:42:15,Stray,Harvard,German Shepherd Dog,Dog,8,1,,8 years 1 month.,Male,2019,08,17,2019-08-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63780,2019,06,28,2019-06-28 18:42:15,Stray,Yale,German Shepherd Dog,Dog,3,1,,3 years 1 month.,Female,2019,07,25,2019-07-25 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63784,2019,06,29,2019-06-29 12:17:06,Stray,Bella Anne Marie,Shih Tzu,Dog,0,0,,30 years 0 months.,Female,2019,06,29,2019-06-29 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63785,2019,06,29,2019-06-29 12:26:46,Moving,Willie,Mix,Dog,,11,,11 months.,Male,2019,06,30,2019-06-30 00:00:00,Transfer,,Stray,,,,,Court Order/ Legal,0,0
63788,2019,06,29,2019-06-29 13:35:12,Stray,Kangaroo,Bully Breed Mix,Dog,,6,,6 months.,Female,2019,07,13,2019-07-13 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63796,2019,07,01,2019-07-01 12:11:45,Stray,Lady,Cavalier King Charles Spaniel,Dog,,,10,10 weeks.,Female,2019,07,09,2019-07-09 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63797,2019,07,01,2019-07-01 13:20:18,Stray,Hannah,German Shepherd Dog,Dog,,7,,7 months.,Female,2019,07,13,2019-07-13 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63802,2019,07,01,2019-07-01 15:53:58,Moving,George,Akita/Mix,Dog,6,3,,6 years 3 months.,Male,2019,07,20,2019-07-20 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63808,2019,07,02,2019-07-02 10:17:13,Stray,Scrappy,Terrier/Mix,Dog,,10,,10 months.,Male,2019,07,12,2019-07-12 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63809,2019,07,02,2019-07-02 12:35:37,Stray,Diesel,Bully Breed Mix,Dog,,,21,21 weeks.,Male,2019,07,02,2019-07-02 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63810,2019,07,02,2019-07-02 12:35:37,Stray,Elvis,Dachshund/Mix,Dog,2,4,,2 years 4 months.,Male,2019,07,02,2019-07-02 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63814,2019,07,02,2019-07-02 13:39:12,Unable to Afford,Champion,Bully Breed Mix/Labrador Retriever,Dog,3,0,,3 years 0 months.,Male,2019,08,01,2019-08-01 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63816,2019,07,02,2019-07-02 14:11:48,Stray,Ivan,Shep Mix,Dog,1,6,,1 year 6 months.,Male,2019,07,27,2019-07-27 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63817,2019,07,02,2019-07-02 15:40:04,Incompatible with other pets,Bella,Boston Terrier,Dog,4,0,,4 years 0 months.,Female,2019,07,08,2019-07-08 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63818,2019,07,02,2019-07-02 16:02:38,Police Assist,Pandy,Labrador Retriever/Mix,Dog,12,0,,12 years 0 months.,Female,2019,07,03,2019-07-03 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63819,2019,07,03,2019-07-03 02:24:59,Stray,Danguan,Golden Retriever,Dog,1,0,,1 year 0 months.,Male,2019,07,05,2019-07-05 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63829,2019,07,03,2019-07-03 16:07:48,Incompatible with owner lifestyle,Mario,Labrador Retriever/Mix,Dog,1,0,,1 year 0 months.,Male,2019,07,14,2019-07-14 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63831,2019,07,04,2019-07-04 20:38:16,Police Assist,Zeus,Shep Mix,Dog,4,0,,4 years 0 months.,Male,2019,07,09,2019-07-09 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63832,2019,07,04,2019-07-04 21:20:00,Sick/Injured,Dende,Yorkshire Terrier,Dog,12,0,,12 years 0 months.,Male,2019,07,17,2019-07-17 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63834,2019,07,05,2019-07-05 08:55:07,Stray,Baidi,German Shepherd Dog,Dog,10,0,,10 years 0 months.,Male,2019,07,05,2019-07-05 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63835,2019,07,05,2019-07-05 10:00:59,Stray,Thor,Labrador Retriever,Dog,10,1,,10 years 1 month.,Male,2019,07,05,2019-07-05 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63838,2019,07,05,2019-07-05 12:30:10,Stray,Math,Black Labrador Retriever/Hound,Dog,,,25,25 weeks.,Male,2019,07,14,2019-07-14 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63842,2019,07,05,2019-07-05 13:58:06,Incompatible with other pets,Sinatra,Bully Breed Mix,Dog,5,1,,5 years 1 month.,Male,2019,08,02,2019-08-02 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63844,2019,07,05,2019-07-05 15:48:14,Unsuitable Accommodation,Roxy,Bully Breed Mix,Dog,1,1,,1 year 1 month.,Female,2019,08,04,2019-08-04 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63854,2019,07,05,2019-07-05 17:15:22,Stray,J.J.,Flat-coated Retriever,Dog,6,11,,6 years 11 months.,Female,2019,07,08,2019-07-08 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63855,2019,07,05,2019-07-05 17:22:32,Stray,Titan aka Winston,Bully Breed Mix,Dog,5,1,,5 years 1 month.,Male,2019,08,10,2019-08-10 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63857,2019,07,05,2019-07-05 18:56:08,Stray,Sadie,German Shepherd Dog/Mix,Dog,9,1,,9 years 1 month.,Female,2019,07,06,2019-07-06 00:00:00,Reclaimed,,Stray,,,,,Court Order/ Legal,0,0
63858,2019,07,06,2019-07-06 12:17:15,Stray,Artax,Labrador Retriever/Mix,Dog,1,0,,1 year 0 months.,Male,2019,07,29,2019-07-29 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63859,2019,07,06,2019-07-06 12:27:28,Incompatible with owner lifestyle,River Boy,Labrador Retriever/Great Pyrenees,Dog,1,0,,1 year 0 months.,Male,2019,07,16,2019-07-16 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
63867,2019,07,06,2019-07-06 16:44:33,Incompatible with owner lifestyle,Ruby,Beagle/Mix,Dog,1,9,,1 year 9 months.,Female,2019,07,19,2019-07-19 00:00:00,Adoption,,Stray,,,,,Court Order/ Legal,0,0
